Person1,Image1,Person2,Image2,Cosine Similarity,Euclidean Distance,Predicted,Actual
Tom Hanks,015_782498ae.jpg,Tom Hanks,018_b7231fad.jpg,0.764552,0.68621856,True,Same
Tom Hanks,015_782498ae.jpg,Tom Hanks,019_c332c45a.jpg,0.8827017,0.48435163,True,Same
Tom Hanks,015_782498ae.jpg,Tom Hanks,020_0847e879.jpg,0.7614022,0.6907934,True,Same
Tom Hanks,015_782498ae.jpg,Tom Hanks,021_b7e22acc.jpg,0.68710697,0.79106647,False,Same
Tom Hanks,015_782498ae.jpg,Tom Hanks,023_2029f686.jpg,0.7738278,0.6725656,True,Same
Tom Hanks,015_782498ae.jpg,Tom Hanks,024_2c8389f0.jpg,0.67629856,0.8046134,False,Same
Tom Hanks,015_782498ae.jpg,Tom Hanks,029_169c07b0.jpg,0.79094654,0.6466118,True,Same
Tom Hanks,018_b7231fad.jpg,Tom Hanks,019_c332c45a.jpg,0.7579152,0.6958231,True,Same
Tom Hanks,018_b7231fad.jpg,Tom Hanks,020_0847e879.jpg,0.77248293,0.67456216,True,Same
Tom Hanks,018_b7231fad.jpg,Tom Hanks,021_b7e22acc.jpg,0.70192456,0.7721081,True,Same
Tom Hanks,018_b7231fad.jpg,Tom Hanks,023_2029f686.jpg,0.96952087,0.24689764,True,Same
Tom Hanks,018_b7231fad.jpg,Tom Hanks,024_2c8389f0.jpg,0.6383823,0.8504324,False,Same
Tom Hanks,018_b7231fad.jpg,Tom Hanks,029_169c07b0.jpg,0.7691475,0.67948866,True,Same
Tom Hanks,019_c332c45a.jpg,Tom Hanks,020_0847e879.jpg,0.7484958,0.7092308,True,Same
Tom Hanks,019_c332c45a.jpg,Tom Hanks,021_b7e22acc.jpg,0.7265635,0.7395086,True,Same
Tom Hanks,019_c332c45a.jpg,Tom Hanks,023_2029f686.jpg,0.7761688,0.66907585,True,Same
Tom Hanks,019_c332c45a.jpg,Tom Hanks,024_2c8389f0.jpg,0.70590186,0.7669396,True,Same
Tom Hanks,019_c332c45a.jpg,Tom Hanks,029_169c07b0.jpg,0.81942433,0.6009586,True,Same
Tom Hanks,020_0847e879.jpg,Tom Hanks,021_b7e22acc.jpg,0.649302,0.8374939,False,Same
Tom Hanks,020_0847e879.jpg,Tom Hanks,023_2029f686.jpg,0.77069277,0.67721087,True,Same
Tom Hanks,020_0847e879.jpg,Tom Hanks,024_2c8389f0.jpg,0.6686317,0.8140863,False,Same
Tom Hanks,020_0847e879.jpg,Tom Hanks,029_169c07b0.jpg,0.71754783,0.75160116,True,Same
Tom Hanks,021_b7e22acc.jpg,Tom Hanks,023_2029f686.jpg,0.7104822,0.76094407,True,Same
Tom Hanks,021_b7e22acc.jpg,Tom Hanks,024_2c8389f0.jpg,0.59376806,0.90136784,False,Same
Tom Hanks,021_b7e22acc.jpg,Tom Hanks,029_169c07b0.jpg,0.63158077,0.85839295,False,Same
Tom Hanks,023_2029f686.jpg,Tom Hanks,024_2c8389f0.jpg,0.6234188,0.86784935,False,Same
Tom Hanks,023_2029f686.jpg,Tom Hanks,029_169c07b0.jpg,0.77320063,0.67349744,True,Same
Tom Hanks,024_2c8389f0.jpg,Tom Hanks,029_169c07b0.jpg,0.6335104,0.85614204,False,Same
Will Smith,002_078f6fe5.jpg,Will Smith,003_936c5a43.jpg,0.8825709,0.48462164,True,Same
Will Smith,002_078f6fe5.jpg,Will Smith,004_af9b4c7c.jpg,0.8308329,0.58166504,True,Same
Will Smith,002_078f6fe5.jpg,Will Smith,005_37066c18.jpg,0.729432,0.7356195,True,Same
Will Smith,002_078f6fe5.jpg,Will Smith,009_a023db5b.jpg,0.7399778,0.72114104,True,Same
Will Smith,002_078f6fe5.jpg,Will Smith,020_8e6bdc45.jpg,0.768481,0.680469,True,Same
Will Smith,002_078f6fe5.jpg,Will Smith,076_d36850ba.jpg,0.60747993,0.88602495,False,Same
Will Smith,002_078f6fe5.jpg,Will Smith,094_664a03cd.jpg,0.81456673,0.6089881,True,Same
Will Smith,003_936c5a43.jpg,Will Smith,004_af9b4c7c.jpg,0.7793202,0.6643491,True,Same
Will Smith,003_936c5a43.jpg,Will Smith,005_37066c18.jpg,0.6681467,0.8146819,False,Same
Will Smith,003_936c5a43.jpg,Will Smith,009_a023db5b.jpg,0.71528894,0.75460064,True,Same
Will Smith,003_936c5a43.jpg,Will Smith,020_8e6bdc45.jpg,0.76381403,0.6872932,True,Same
Will Smith,003_936c5a43.jpg,Will Smith,076_d36850ba.jpg,0.56425714,0.933534,False,Same
Will Smith,003_936c5a43.jpg,Will Smith,094_664a03cd.jpg,0.7832923,0.658343,True,Same
Will Smith,004_af9b4c7c.jpg,Will Smith,005_37066c18.jpg,0.7328419,0.73096937,True,Same
Will Smith,004_af9b4c7c.jpg,Will Smith,009_a023db5b.jpg,0.7753507,0.6702975,True,Same
Will Smith,004_af9b4c7c.jpg,Will Smith,020_8e6bdc45.jpg,0.7840902,0.6571299,True,Same
Will Smith,004_af9b4c7c.jpg,Will Smith,076_d36850ba.jpg,0.54253656,0.9565182,False,Same
Will Smith,004_af9b4c7c.jpg,Will Smith,094_664a03cd.jpg,0.7288927,0.7363523,True,Same
Will Smith,005_37066c18.jpg,Will Smith,009_a023db5b.jpg,0.81359327,0.6105845,True,Same
Will Smith,005_37066c18.jpg,Will Smith,020_8e6bdc45.jpg,0.6894703,0.78807324,False,Same
Will Smith,005_37066c18.jpg,Will Smith,076_d36850ba.jpg,0.5810853,0.9153302,False,Same
Will Smith,005_37066c18.jpg,Will Smith,094_664a03cd.jpg,0.6639261,0.81984615,False,Same
Will Smith,009_a023db5b.jpg,Will Smith,020_8e6bdc45.jpg,0.7413653,0.71921444,True,Same
Will Smith,009_a023db5b.jpg,Will Smith,076_d36850ba.jpg,0.54539657,0.95352346,False,Same
Will Smith,009_a023db5b.jpg,Will Smith,094_664a03cd.jpg,0.69578195,0.78002316,False,Same
Will Smith,020_8e6bdc45.jpg,Will Smith,076_d36850ba.jpg,0.58744943,0.9083508,False,Same
Will Smith,020_8e6bdc45.jpg,Will Smith,094_664a03cd.jpg,0.73713917,0.7250667,True,Same
Will Smith,076_d36850ba.jpg,Will Smith,094_664a03cd.jpg,0.51534116,0.98453933,False,Same
Angelina Jolie,001_fe3347c0.jpg,Brad Pitt,001_c04300ef.jpg,0.008749739,1.408013,False,Different
Angelina Jolie,001_fe3347c0.jpg,Denzel Washington,001_d3323f3c.jpg,0.013810315,1.4044143,False,Different
Angelina Jolie,001_fe3347c0.jpg,Hugh Jackman,001_9adc92c2.jpg,0.046956316,1.3806113,False,Different
Angelina Jolie,001_fe3347c0.jpg,Jennifer Lawrence,001_21a7d5e6.jpg,0.013138802,1.4048923,False,Different
Angelina Jolie,001_fe3347c0.jpg,Kate Winslet,002_590bb980.jpg,0.14220409,1.3098061,False,Different
Angelina Jolie,001_fe3347c0.jpg,Leonardo DiCaprio,001_08194468.jpg,-0.037842628,1.4407239,False,Different
Angelina Jolie,001_fe3347c0.jpg,Megan Fox,002_6e289116.jpg,0.16681807,1.2908772,False,Different
Angelina Jolie,001_fe3347c0.jpg,Natalie Portman,001_9cd1160a.jpg,0.12370159,1.3238568,False,Different
Angelina Jolie,001_fe3347c0.jpg,Nicole Kidman,007_76dc423a.jpg,-0.015028018,1.4248004,False,Different
Angelina Jolie,001_fe3347c0.jpg,Robert Downey Jr,002_cc92e159.jpg,0.07137749,1.3628078,False,Different
Angelina Jolie,001_fe3347c0.jpg,Sandra Bullock,001_5ef3e95c.jpg,-0.0048310696,1.4176255,False,Different
Angelina Jolie,001_fe3347c0.jpg,Scarlett Johansson,001_cb004eea.jpg,0.063422926,1.3686322,False,Different
Angelina Jolie,001_fe3347c0.jpg,Tom Cruise,002_6749a2c4.jpg,0.11034445,1.3339082,False,Different
Angelina Jolie,001_fe3347c0.jpg,Tom Hanks,004_a5881d85.jpg,0.04803624,1.3798288,False,Different
Brad Pitt,001_c04300ef.jpg,Denzel Washington,001_d3323f3c.jpg,-0.021954935,1.4296538,False,Different
Brad Pitt,001_c04300ef.jpg,Hugh Jackman,001_9adc92c2.jpg,0.09963083,1.341916,False,Different
Brad Pitt,001_c04300ef.jpg,Jennifer Lawrence,001_21a7d5e6.jpg,-0.00994098,1.4212255,False,Different
Brad Pitt,001_c04300ef.jpg,Kate Winslet,002_590bb980.jpg,-0.01126954,1.42216,False,Different
Brad Pitt,001_c04300ef.jpg,Leonardo DiCaprio,001_08194468.jpg,0.21470404,1.2532326,False,Different
Brad Pitt,001_c04300ef.jpg,Megan Fox,002_6e289116.jpg,-0.001880113,1.4155424,False,Different
Brad Pitt,001_c04300ef.jpg,Natalie Portman,001_9cd1160a.jpg,0.09791085,1.3431971,False,Different
Brad Pitt,001_c04300ef.jpg,Nicole Kidman,007_76dc423a.jpg,0.021492228,1.3989338,False,Different
Brad Pitt,001_c04300ef.jpg,Robert Downey Jr,002_cc92e159.jpg,0.06179575,1.3698206,False,Different
Brad Pitt,001_c04300ef.jpg,Sandra Bullock,001_5ef3e95c.jpg,0.0733432,1.3613646,False,Different
Brad Pitt,001_c04300ef.jpg,Scarlett Johansson,001_cb004eea.jpg,-0.005647446,1.4182013,False,Different
Brad Pitt,001_c04300ef.jpg,Tom Cruise,002_6749a2c4.jpg,0.12379493,1.3237863,False,Different
Brad Pitt,001_c04300ef.jpg,Tom Hanks,004_a5881d85.jpg,-0.0793043,1.4692205,False,Different
Denzel Washington,001_d3323f3c.jpg,Hugh Jackman,001_9adc92c2.jpg,-0.08697256,1.4744304,False,Different
Denzel Washington,001_d3323f3c.jpg,Jennifer Lawrence,001_21a7d5e6.jpg,-0.0057225935,1.4182544,False,Different
Denzel Washington,001_d3323f3c.jpg,Kate Winslet,002_590bb980.jpg,0.096483156,1.3442596,False,Different
Denzel Washington,001_d3323f3c.jpg,Leonardo DiCaprio,001_08194468.jpg,0.068756886,1.3647294,False,Different
Denzel Washington,001_d3323f3c.jpg,Megan Fox,002_6e289116.jpg,0.044872418,1.3821198,False,Different
Denzel Washington,001_d3323f3c.jpg,Natalie Portman,001_9cd1160a.jpg,0.014215998,1.4041255,False,Different
Denzel Washington,001_d3323f3c.jpg,Nicole Kidman,007_76dc423a.jpg,-0.034733105,1.438564,False,Different
Denzel Washington,001_d3323f3c.jpg,Robert Downey Jr,002_cc92e159.jpg,-0.09077112,1.4770045,False,Different
Denzel Washington,001_d3323f3c.jpg,Sandra Bullock,001_5ef3e95c.jpg,0.047235303,1.3804091,False,Different
Denzel Washington,001_d3323f3c.jpg,Scarlett Johansson,001_cb004eea.jpg,0.028204273,1.3941275,False,Different
Denzel Washington,001_d3323f3c.jpg,Tom Cruise,002_6749a2c4.jpg,0.12015656,1.3265319,False,Different
Denzel Washington,001_d3323f3c.jpg,Tom Hanks,004_a5881d85.jpg,0.05673348,1.3735113,False,Different
Hugh Jackman,001_9adc92c2.jpg,Jennifer Lawrence,001_21a7d5e6.jpg,-0.063886866,1.4586891,False,Different
Hugh Jackman,001_9adc92c2.jpg,Kate Winslet,002_590bb980.jpg,-0.044439584,1.4452955,False,Different
Hugh Jackman,001_9adc92c2.jpg,Leonardo DiCaprio,001_08194468.jpg,0.025378004,1.3961533,False,Different
Hugh Jackman,001_9adc92c2.jpg,Megan Fox,002_6e289116.jpg,0.024368228,1.3968765,False,Different
Hugh Jackman,001_9adc92c2.jpg,Natalie Portman,001_9cd1160a.jpg,-0.023674013,1.4308558,False,Different
Hugh Jackman,001_9adc92c2.jpg,Nicole Kidman,007_76dc423a.jpg,-0.028965969,1.4345493,False,Different
Hugh Jackman,001_9adc92c2.jpg,Robert Downey Jr,002_cc92e159.jpg,0.17362398,1.285594,False,Different
Hugh Jackman,001_9adc92c2.jpg,Sandra Bullock,001_5ef3e95c.jpg,0.02898242,1.3935692,False,Different
Hugh Jackman,001_9adc92c2.jpg,Scarlett Johansson,001_cb004eea.jpg,0.053187642,1.3760904,False,Different
Hugh Jackman,001_9adc92c2.jpg,Tom Cruise,002_6749a2c4.jpg,0.043898933,1.382824,False,Different
Hugh Jackman,001_9adc92c2.jpg,Tom Hanks,004_a5881d85.jpg,0.13838401,1.3127193,False,Different
Jennifer Lawrence,001_21a7d5e6.jpg,Kate Winslet,002_590bb980.jpg,0.2251591,1.2448622,False,Different
Jennifer Lawrence,001_21a7d5e6.jpg,Leonardo DiCaprio,001_08194468.jpg,0.08329938,1.3540316,False,Different
Jennifer Lawrence,001_21a7d5e6.jpg,Megan Fox,002_6e289116.jpg,-0.012720166,1.4231797,False,Different
Jennifer Lawrence,001_21a7d5e6.jpg,Natalie Portman,001_9cd1160a.jpg,0.082932726,1.3543023,False,Different
Jennifer Lawrence,001_21a7d5e6.jpg,Nicole Kidman,007_76dc423a.jpg,0.02617717,1.3955808,False,Different
Jennifer Lawrence,001_21a7d5e6.jpg,Robert Downey Jr,002_cc92e159.jpg,0.015135122,1.4034706,False,Different
Jennifer Lawrence,001_21a7d5e6.jpg,Sandra Bullock,001_5ef3e95c.jpg,0.0034256754,1.4117892,False,Different
Jennifer Lawrence,001_21a7d5e6.jpg,Scarlett Johansson,001_cb004eea.jpg,-0.071099624,1.4636254,False,Different
Jennifer Lawrence,001_21a7d5e6.jpg,Tom Cruise,002_6749a2c4.jpg,0.048363805,1.3795913,False,Different
Jennifer Lawrence,001_21a7d5e6.jpg,Tom Hanks,004_a5881d85.jpg,-0.016694896,1.4259697,False,Different
Kate Winslet,002_590bb980.jpg,Leonardo DiCaprio,001_08194468.jpg,0.0150699895,1.403517,False,Different
Kate Winslet,002_590bb980.jpg,Megan Fox,002_6e289116.jpg,0.19132698,1.2717493,False,Different
Kate Winslet,002_590bb980.jpg,Natalie Portman,001_9cd1160a.jpg,0.033935066,1.3900108,False,Different
Kate Winslet,002_590bb980.jpg,Nicole Kidman,007_76dc423a.jpg,0.10567941,1.3374009,False,Different
Kate Winslet,002_590bb980.jpg,Robert Downey Jr,002_cc92e159.jpg,0.02655111,1.3953128,False,Different
Kate Winslet,002_590bb980.jpg,Sandra Bullock,001_5ef3e95c.jpg,-0.028766688,1.4344105,False,Different
Kate Winslet,002_590bb980.jpg,Scarlett Johansson,001_cb004eea.jpg,0.0019868407,1.4128081,False,Different
Kate Winslet,002_590bb980.jpg,Tom Cruise,002_6749a2c4.jpg,-0.028684821,1.4343535,False,Different
Kate Winslet,002_590bb980.jpg,Tom Hanks,004_a5881d85.jpg,-0.03322481,1.4375151,False,Different
Leonardo DiCaprio,001_08194468.jpg,Megan Fox,002_6e289116.jpg,0.03376735,1.3901314,False,Different
Leonardo DiCaprio,001_08194468.jpg,Natalie Portman,001_9cd1160a.jpg,0.0058486722,1.410072,False,Different
Leonardo DiCaprio,001_08194468.jpg,Nicole Kidman,007_76dc423a.jpg,0.082690194,1.3544813,False,Different
Leonardo DiCaprio,001_08194468.jpg,Robert Downey Jr,002_cc92e159.jpg,0.047037445,1.3805524,False,Different
Leonardo DiCaprio,001_08194468.jpg,Sandra Bullock,001_5ef3e95c.jpg,-0.11134498,1.4908688,False,Different
Leonardo DiCaprio,001_08194468.jpg,Scarlett Johansson,001_cb004eea.jpg,0.0010061981,1.4135019,False,Different
Leonardo DiCaprio,001_08194468.jpg,Tom Cruise,002_6749a2c4.jpg,0.015448205,1.4032475,False,Different
Leonardo DiCaprio,001_08194468.jpg,Tom Hanks,004_a5881d85.jpg,-0.008869168,1.4204712,False,Different
Megan Fox,002_6e289116.jpg,Natalie Portman,001_9cd1160a.jpg,0.17383206,1.2854322,False,Different
Megan Fox,002_6e289116.jpg,Nicole Kidman,007_76dc423a.jpg,0.09019619,1.3489283,False,Different
Megan Fox,002_6e289116.jpg,Robert Downey Jr,002_cc92e159.jpg,0.0017708354,1.4129608,False,Different
Megan Fox,002_6e289116.jpg,Sandra Bullock,001_5ef3e95c.jpg,-0.09902185,1.4825801,False,Different
Megan Fox,002_6e289116.jpg,Scarlett Johansson,001_cb004eea.jpg,-0.012149181,1.4227784,False,Different
Megan Fox,002_6e289116.jpg,Tom Cruise,002_6749a2c4.jpg,-0.08416505,1.4725251,False,Different
Megan Fox,002_6e289116.jpg,Tom Hanks,004_a5881d85.jpg,-0.048068352,1.4478041,False,Different
Natalie Portman,001_9cd1160a.jpg,Nicole Kidman,007_76dc423a.jpg,0.09752634,1.3434833,False,Different
Natalie Portman,001_9cd1160a.jpg,Robert Downey Jr,002_cc92e159.jpg,0.08210671,1.354912,False,Different
Natalie Portman,001_9cd1160a.jpg,Sandra Bullock,001_5ef3e95c.jpg,0.15499252,1.3000058,False,Different
Natalie Portman,001_9cd1160a.jpg,Scarlett Johansson,001_cb004eea.jpg,-0.03374344,1.4378759,False,Different
Natalie Portman,001_9cd1160a.jpg,Tom Cruise,002_6749a2c4.jpg,0.07159414,1.3626488,False,Different
Natalie Portman,001_9cd1160a.jpg,Tom Hanks,004_a5881d85.jpg,-0.15149128,1.5175581,False,Different
Nicole Kidman,007_76dc423a.jpg,Robert Downey Jr,002_cc92e159.jpg,0.0515683,1.3772666,False,Different
Nicole Kidman,007_76dc423a.jpg,Sandra Bullock,001_5ef3e95c.jpg,0.15582845,1.2993625,False,Different
Nicole Kidman,007_76dc423a.jpg,Scarlett Johansson,001_cb004eea.jpg,-0.0061812093,1.4185777,False,Different
Nicole Kidman,007_76dc423a.jpg,Tom Cruise,002_6749a2c4.jpg,0.026101483,1.395635,False,Different
Nicole Kidman,007_76dc423a.jpg,Tom Hanks,004_a5881d85.jpg,-0.12938567,1.502921,False,Different
Robert Downey Jr,002_cc92e159.jpg,Sandra Bullock,001_5ef3e95c.jpg,0.014193125,1.4041415,False,Different
Robert Downey Jr,002_cc92e159.jpg,Scarlett Johansson,001_cb004eea.jpg,0.027450953,1.3946677,False,Different
Robert Downey Jr,002_cc92e159.jpg,Tom Cruise,002_6749a2c4.jpg,0.061434872,1.370084,False,Different
Robert Downey Jr,002_cc92e159.jpg,Tom Hanks,004_a5881d85.jpg,-0.0566338,1.4537082,False,Different
Sandra Bullock,001_5ef3e95c.jpg,Scarlett Johansson,001_cb004eea.jpg,0.06723134,1.3658468,False,Different
Sandra Bullock,001_5ef3e95c.jpg,Tom Cruise,002_6749a2c4.jpg,0.06620954,1.3665947,False,Different
Sandra Bullock,001_5ef3e95c.jpg,Tom Hanks,004_a5881d85.jpg,0.024250157,1.3969609,False,Different
Scarlett Johansson,001_cb004eea.jpg,Tom Cruise,002_6749a2c4.jpg,-0.008753829,1.4203899,False,Different
Scarlett Johansson,001_cb004eea.jpg,Tom Hanks,004_a5881d85.jpg,-0.015095608,1.4248478,False,Different
Tom Cruise,002_6749a2c4.jpg,Tom Hanks,004_a5881d85.jpg,-0.05070638,1.449625,False,Different
